name,category,path,tags,popularity
battery_android_frame_2,_other,/static/app/icon_library/icons/_other/battery_android_frame_2.svg,,0
battery_android_frame_3,_other,/static/app/icon_library/icons/_other/battery_android_frame_3.svg,,0
battery_android_frame_4,_other,/static/app/icon_library/icons/_other/battery_android_frame_4.svg,,0
battery_android_frame_5,_other,/static/app/icon_library/icons/_other/battery_android_frame_5.svg,,0
battery_android_frame_6,_other,/static/app/icon_library/icons/_other/battery_android_frame_6.svg,,0
battery_android_frame_alert,_other,/static/app/icon_library/icons/_other/battery_android_frame_alert.svg,,0
battery_android_frame_bolt,_other,/static/app/icon_library/icons/_other/battery_android_frame_bolt.svg,,0
battery_android_frame_full,_other,/static/app/icon_library/icons/_other/battery_android_frame_full.svg,,0
battery_android_frame_plus,_other,/static/app/icon_library/icons/_other/battery_android_frame_plus.svg,,0
battery_android_frame_question,_other,/static/app/icon_library/icons/_other/battery_android_frame_question.svg,,0
battery_android_frame_share,_other,/static/app/icon_library/icons/_other/battery_android_frame_share.svg,,0
battery_android_frame_shield,_other,/static/app/icon_library/icons/_other/battery_android_frame_shield.svg,,0
battery_android_full,_other,/static/app/icon_library/icons/_other/battery_android_full.svg,,0
battery_android_plus,_other,/static/app/icon_library/icons/_other/battery_android_plus.svg,,0
battery_android_question,_other,/static/app/icon_library/icons/_other/battery_android_question.svg,,0
battery_android_share,_other,/static/app/icon_library/icons/_other/battery_android_share.svg,,0
battery_android_shield,_other,/static/app/icon_library/icons/_other/battery_android_shield.svg,,0
battery_change,_other,/static/app/icon_library/icons/_other/battery_change.svg,,0
battery_charging_20,_other,/static/app/icon_library/icons/_other/battery_charging_20.svg,,0
battery_charging_20_2,_other,/static/app/icon_library/icons/_other/battery_charging_20_2.svg,,0
battery_charging_30,_other,/static/app/icon_library/icons/_other/battery_charging_30.svg,,0
battery_charging_30_2,_other,/static/app/icon_library/icons/_other/battery_charging_30_2.svg,,0
battery_charging_50,_other,/static/app/icon_library/icons/_other/battery_charging_50.svg,,0
battery_charging_50_2,_other,/static/app/icon_library/icons/_other/battery_charging_50_2.svg,,0
battery_charging_60,_other,/static/app/icon_library/icons/_other/battery_charging_60.svg,,0
battery_charging_60_2,_other,/static/app/icon_library/icons/_other/battery_charging_60_2.svg,,0
battery_charging_80,_other,/static/app/icon_library/icons/_other/battery_charging_80.svg,,0
battery_charging_80_2,_other,/static/app/icon_library/icons/_other/battery_charging_80_2.svg,,0
battery_charging_90,_other,/static/app/icon_library/icons/_other/battery_charging_90.svg,,0
battery_charging_full_2,_other,/static/app/icon_library/icons/_other/battery_charging_full_2.svg,,0
battery_error,_other,/static/app/icon_library/icons/_other/battery_error.svg,,0
battery_full_alt,_other,/static/app/icon_library/icons/_other/battery_full_alt.svg,,0
battery_horiz_000,_other,/static/app/icon_library/icons/_other/battery_horiz_000.svg,,0
battery_horiz_050,_other,/static/app/icon_library/icons/_other/battery_horiz_050.svg,,0
battery_horiz_075,_other,/static/app/icon_library/icons/_other/battery_horiz_075.svg,,0
battery_low,_other,/static/app/icon_library/icons/_other/battery_low.svg,,0
battery_plus,_other,/static/app/icon_library/icons/_other/battery_plus.svg,,0
battery_profile,_other,/static/app/icon_library/icons/_other/battery_profile.svg,,0
battery_share,_other,/static/app/icon_library/icons/_other/battery_share.svg,,0
battery_status_good,_other,/static/app/icon_library/icons/_other/battery_status_good.svg,,0
battery_very_low,_other,/static/app/icon_library/icons/_other/battery_very_low.svg,,0
beer_meal,_other,/static/app/icon_library/icons/_other/beer_meal.svg,,0
bia,_other,/static/app/icon_library/icons/_other/bia.svg,,0
bid_landscape,_other,/static/app/icon_library/icons/_other/bid_landscape.svg,,0
bid_landscape_disabled,_other,/static/app/icon_library/icons/_other/bid_landscape_disabled.svg,,0
bigtop_updates,_other,/static/app/icon_library/icons/_other/bigtop_updates.svg,,0
bike_dock,_other,/static/app/icon_library/icons/_other/bike_dock.svg,,0
bike_lane,_other,/static/app/icon_library/icons/_other/bike_lane.svg,,0
bitbucket,_other,/static/app/icon_library/icons/_other/bitbucket.svg,,0
blanket,_other,/static/app/icon_library/icons/_other/blanket.svg,,0
blinds_2,_other,/static/app/icon_library/icons/_other/blinds_2.svg,,0
blinds_2_closed,_other,/static/app/icon_library/icons/_other/blinds_2_closed.svg,,0
blood_pressure,_other,/static/app/icon_library/icons/_other/blood_pressure.svg,,0
blur_medium,_other,/static/app/icon_library/icons/_other/blur_medium.svg,,0
blur_short,_other,/static/app/icon_library/icons/_other/blur_short.svg,,0
boat_bus,_other,/static/app/icon_library/icons/_other/boat_bus.svg,,0
boat_railway,_other,/static/app/icon_library/icons/_other/boat_railway.svg,,0
body_fat,_other,/static/app/icon_library/icons/_other/body_fat.svg,,0
body_system,_other,/static/app/icon_library/icons/_other/body_system.svg,,0
bolt_boost,_other,/static/app/icon_library/icons/_other/bolt_boost.svg,,0
bomb,_other,/static/app/icon_library/icons/_other/bomb.svg,,0
book_2,_other,/static/app/icon_library/icons/_other/book_2.svg,,0
book_3,_other,/static/app/icon_library/icons/_other/book_3.svg,,0
book_4,_other,/static/app/icon_library/icons/_other/book_4.svg,,0
book_5,_other,/static/app/icon_library/icons/_other/book_5.svg,,0
book_6,_other,/static/app/icon_library/icons/_other/book_6.svg,,0
book_ribbon,_other,/static/app/icon_library/icons/_other/book_ribbon.svg,,0
bookmark_bag,_other,/static/app/icon_library/icons/_other/bookmark_bag.svg,,0
bookmark_check,_other,/static/app/icon_library/icons/_other/bookmark_check.svg,,0
bookmark_flag,_other,/static/app/icon_library/icons/_other/bookmark_flag.svg,,0
bookmark_heart,_other,/static/app/icon_library/icons/_other/bookmark_heart.svg,,0
bookmark_manager,_other,/static/app/icon_library/icons/_other/bookmark_manager.svg,,0
bookmark_stacks,_other,/static/app/icon_library/icons/_other/bookmark_stacks.svg,,0
bookmark_star,_other,/static/app/icon_library/icons/_other/bookmark_star.svg,,0
books_movies_and_music,_other,/static/app/icon_library/icons/_other/books_movies_and_music.svg,,0
borg,_other,/static/app/icon_library/icons/_other/borg.svg,,0
bottom_app_bar,_other,/static/app/icon_library/icons/_other/bottom_app_bar.svg,,0
bottom_drawer,_other,/static/app/icon_library/icons/_other/bottom_drawer.svg,,0
bottom_navigation,_other,/static/app/icon_library/icons/_other/bottom_navigation.svg,,0
bottom_panel_close,_other,/static/app/icon_library/icons/_other/bottom_panel_close.svg,,0
bottom_panel_open,_other,/static/app/icon_library/icons/_other/bottom_panel_open.svg,,0
bottom_right_click,_other,/static/app/icon_library/icons/_other/bottom_right_click.svg,,0
bottom_sheets,_other,/static/app/icon_library/icons/_other/bottom_sheets.svg,,0
box,_other,/static/app/icon_library/icons/_other/box.svg,,0
box_add,_other,/static/app/icon_library/icons/_other/box_add.svg,,0
box_edit,_other,/static/app/icon_library/icons/_other/box_edit.svg,,0
brand_awareness,_other,/static/app/icon_library/icons/_other/brand_awareness.svg,,0
brand_family,_other,/static/app/icon_library/icons/_other/brand_family.svg,,0
breaking_news,_other,/static/app/icon_library/icons/_other/breaking_news.svg,,0
breaking_news_alt_1,_other,/static/app/icon_library/icons/_other/breaking_news_alt_1.svg,,0
breastfeeding,_other,/static/app/icon_library/icons/_other/breastfeeding.svg,,0
brick,_other,/static/app/icon_library/icons/_other/brick.svg,,0
briefcase_meal,_other,/static/app/icon_library/icons/_other/briefcase_meal.svg,,0
brightness_alert,_other,/static/app/icon_library/icons/_other/brightness_alert.svg,,0
brightness_empty,_other,/static/app/icon_library/icons/_other/brightness_empty.svg,,0
bring_your_own_ip,_other,/static/app/icon_library/icons/_other/bring_your_own_ip.svg,,0
browse,_other,/static/app/icon_library/icons/_other/browse.svg,,0
browse_activity,_other,/static/app/icon_library/icons/_other/browse_activity.svg,,0
bubble,_other,/static/app/icon_library/icons/_other/bubble.svg,,0
bubbles,_other,/static/app/icon_library/icons/_other/bubbles.svg,,0
bucket_check,_other,/static/app/icon_library/icons/_other/bucket_check.svg,,0
bus_map_pin,_other,/static/app/icon_library/icons/_other/bus_map_pin.svg,,0
bus_railway,_other,/static/app/icon_library/icons/_other/bus_railway.svg,,0
business_chip,_other,/static/app/icon_library/icons/_other/business_chip.svg,,0
business_messages,_other,/static/app/icon_library/icons/_other/business_messages.svg,,0
buttons_alt,_other,/static/app/icon_library/icons/_other/buttons_alt.svg,,0
cable_car,_other,/static/app/icon_library/icons/_other/cable_car.svg,,0
cadence,_other,/static/app/icon_library/icons/_other/cadence.svg,,0
cake_add,_other,/static/app/icon_library/icons/_other/cake_add.svg,,0
calendar_add_on,_other,/static/app/icon_library/icons/_other/calendar_add_on.svg,,0
calendar_apps_script,_other,/static/app/icon_library/icons/_other/calendar_apps_script.svg,,0
calendar_check,_other,/static/app/icon_library/icons/_other/calendar_check.svg,,0
calendar_clock,_other,/static/app/icon_library/icons/_other/calendar_clock.svg,,0
calendar_lock,_other,/static/app/icon_library/icons/_other/calendar_lock.svg,,0
calendar_meal,_other,/static/app/icon_library/icons/_other/calendar_meal.svg,,0
calendar_meal_2,_other,/static/app/icon_library/icons/_other/calendar_meal_2.svg,,0
call_log,_other,/static/app/icon_library/icons/_other/call_log.svg,,0
call_quality,_other,/static/app/icon_library/icons/_other/call_quality.svg,,0
camera_video,_other,/static/app/icon_library/icons/_other/camera_video.svg,,0
camping,_other,/static/app/icon_library/icons/_other/camping.svg,,0
candle,_other,/static/app/icon_library/icons/_other/candle.svg,,0
cannabis,_other,/static/app/icon_library/icons/_other/cannabis.svg,,0
captive_portal,_other,/static/app/icon_library/icons/_other/captive_portal.svg,,0
capture,_other,/static/app/icon_library/icons/_other/capture.svg,,0
car_defrost_left,_other,/static/app/icon_library/icons/_other/car_defrost_left.svg,,0
car_defrost_low_left,_other,/static/app/icon_library/icons/_other/car_defrost_low_left.svg,,0
car_defrost_low_right,_other,/static/app/icon_library/icons/_other/car_defrost_low_right.svg,,0
car_defrost_mid_left,_other,/static/app/icon_library/icons/_other/car_defrost_mid_left.svg,,0
car_defrost_mid_low_left,_other,/static/app/icon_library/icons/_other/car_defrost_mid_low_left.svg,,0
car_defrost_mid_low_right,_other,/static/app/icon_library/icons/_other/car_defrost_mid_low_right.svg,,0
car_defrost_mid_right,_other,/static/app/icon_library/icons/_other/car_defrost_mid_right.svg,,0
car_defrost_right,_other,/static/app/icon_library/icons/_other/car_defrost_right.svg,,0
car_fan_low_left,_other,/static/app/icon_library/icons/_other/car_fan_low_left.svg,,0
car_fan_low_mid_left,_other,/static/app/icon_library/icons/_other/car_fan_low_mid_left.svg,,0
